Location,Latitude,Longitude,Date_Reported,Date_Occurred,Time_Occurred,Area_ID,Area_Name,Reporting_District_no,Part 1-2,Victim_Age,Victim_Sex,Victim_Descent,Premise_Code,Premise_Description,Status,Status_Description,Crime_Category,Weapon_desc,Weapon_cd,Mode_cd
2700    NEVIN                        AV,-0.6841899644518891,1.0835966369150867,05/25/2020,05/22/2020,18:00:00,0.33312334808182736,9,0.334949909732531,-0.970955761839616,1.9398874971159223,2,6,-0.9523813452925411,200,2,2,4,33,PC_cd,344
500 W  84TH                         ST,-1.1818204900488831,0.7213621168574614,07/22/2020,07/22/2020,01:30:00,0.16927974981271696,0,0.20389100226968165,1.0298428724832658,0.4987631835053277,0,1,-0.9476801302972044,195,2,2,4,33,PC_cd,1300 0329 0913 1814 2000
KENMORE,0.12556384938934917,0.5879072936783648,01/26/2020,01/24/2020,17:45:00,0.00543615154360652,10,0.030237949881406236,-0.970955761839616,0.4332575328866643,0,14,-1.0464056451992767,174,2,2,4,33,PC_cd,0344 0352
9100    SEPULVEDA                    BL,1.5330632058116396,-1.0354753054221095,04/22/2020,04/22/2020,21:40:00,1.31618493769649,7,1.3408270245099,1.0298428724832658,1.3503366415479519,0,6,0.8387815679307711,132,1,1,4,33,PC_cd,329
4800 S  CENTRAL                      AV,-0.827491851507451,0.9367963314180399,03/29/2020,03/29/2020,00:29:00,0.33312334808182736,9,0.36116169122510094,-0.970955761839616,0.8917970872173081,0,1,0.8387815679307711,132,2,2,4,33,PC_cd,2032 0344
500    CAMULOS                      ST,-0.4633480152224414,1.442971410761771,1/07/2020 ,1/07/2020 ,02:15:00,-1.1414690363401665,5,-1.1066980723588122,-0.970955761839616,0.6297744847426545,2,6,0.8340803529354343,166,0,0,5,44,109.0,1402 1407 1419 0416 0360 0913
N  COMMONWEALTH                 AV,0.21488214885551388,0.7042036395915446,2/06/2020 ,01/23/2020,09:00:00,0.00543615154360652,10,-0.0008885406410204915,1.0298428724832658,-0.48382157577462326,2,10,-1.0464056451992767,174,2,2,4,33,PC_cd,1307 0329
MOUNTAIN VIEW,-0.13453889081419923,0.8710221685654493,01/28/2020,01/21/2020,17:00:00,-1.4691562328783874,13,-1.4851306676577898,1.0298428724832658,-0.15629332268130625,2,6,-0.9476801302972044,195,2,2,4,33,PC_cd,0329 1307
2500 S  VIEW                         ST,-0.4888675293556313,0.10461018402243226,6/10/2020 ,6/09/2020 ,18:00:00,-1.305312634609277,15,-1.3720923599710821,-0.970955761839616,-0.5493272263932867,0,1,1.8025306419748106,58,2,2,4,33,PC_cd,0329 1300 1402 1607 1822
FIGUEROA                     ST,-0.6302063768624917,0.7328011017013608,01/19/2020,01/19/2020,00:01:00,-1.305312634609277,15,-1.2852658337769445,-0.970955761839616,1.0228083884546348,0,1,-0.9476801302972044,195,2,2,5,49,400.0,0500 1240 1402 1415 2034 0913
4100    PALMWOOD                     DR,-0.6763378062570828,0.14845962592411413,03/31/2020,03/31/2020,16:50:00,-1.305312634609277,15,-1.2770746520605163,1.0298428724832658,-0.15629332268130625,2,14,0.8387815679307711,132,2,2,1,10,CAPO_cd,1822 1278
7TH,-0.32887980613607126,0.9844587682678236,09/17/2020,09/17/2020,17:55:00,-1.6329998311474978,1,-1.6227425204937815,1.0298428724832658,0.04022362917468393,2,6,2.2444448515364677,130,2,2,5,49,400.0,0416 0910 2051 2049
5700    CAMERFORD                    AV,0.017596674210554608,0.3515016069039032,03/27/2020,03/22/2020,17:00:00,-0.8137818398019456,6,-0.7643066766121182,-0.970955761839616,0.8917970872173081,0,6,1.8025306419748106,58,2,2,4,33,PC_cd,1300 1601 0344
6400    DIX                          ST,0.2276419059221088,0.28763394152522814,07/22/2020,07/21/2020,23:00:00,-0.8137818398019456,6,-0.846218493776399,-0.970955761839616,0.6952801353613178,0,14,0.8340803529354343,166,2,2,4,33,PC_cd,344
8900    METTLER                      ST,-1.2554344731253657,0.8824611534094841,06/24/2020,06/19/2020,14:00:00,1.1523413394273796,14,1.0852621549573438,1.0298428724832658,1.6123592440226053,0,1,0.8340803529354343,166,2,2,3,29,OC_cd,0913 1202 0602 1300 0360
1600 W  36TH                         PL,-0.59585318476011,0.49162917124190725,09/14/2020,09/14/2020,12:45:00,-1.305312634609277,15,-1.2885423064635158,1.0298428724832658,-1.0733724313425939,0,1,0.8340803529354343,166,1,1,1,10,CAPO_cd,1251 2038 0913 2000 1814
9700    LAUREL CANYON                BL,1.6037326295651047,-0.5674301755581781,10/28/2020,10/07/2020,18:30:00,0.8246541428891587,3,0.8329737580913587,1.0298428724832658,1.0883140390732982,0,1,0.8340803529354343,166,2,2,2,17,FWCC_cd,701
12900 W  JEFFERSON                    BL,-1.0247773261524102,-0.5998406326159607,12/02/2020,12/02/2020,09:00:00,0.4969669463509378,12,0.5249853255536626,1.0298428724832658,0.7607857859799813,2,1,1.8166342869608207,142,0,0,1,59,511.0,443
1300 S  LOS ANGELES                  ST,-0.46040345589942394,0.9510950624730157,1/04/2020 ,1/04/2020 ,16:30:00,-1.6329998311474978,1,-1.5522983577325,-0.970955761839616,-0.48382157577462326,2,6,-1.0134971402319193,147,2,2,4,33,PC_cd,1822 0344 1307 1609
3400 S  LA CIENEGA                   BL,-0.5556108740116236,-0.12416951285609647,7/09/2020 ,7/03/2020 ,06:30:00,-1.305312634609277,15,-1.3458805784785122,-0.970955761839616,0.6297744847426545,2,6,-0.48225984575886344,157,2,2,4,33,PC_cd,0344 1607 1822
4500    HOLLYWOOD                    BL,0.16384312058913403,0.7185023706465204,02/26/2020,02/25/2020,19:30:00,0.00543615154360652,10,0.015493822791835681,-0.970955761839616,-0.942361130105267,2,6,-1.0087959252365826,146,2,2,4,33,PC_cd,0344 0377
7000 N  FIGUEROA                     ST,0.4435762562797677,1.5840522238369361,05/25/2020,05/24/2020,17:50:00,0.00543615154360652,10,-0.0582268126560171,1.0298428724832658,-1.597417636291901,0,14,0.8528852129167814,86,0,0,5,56,500.0,1402 1259 0913 0527 1020 1000 1817 1415
6000    CENTER                       DR,-1.0473522809625129,-0.29194129056702656,02/18/2020,02/17/2020,19:00:00,0.4969669463509378,12,0.5315382709268051,1.0298428724832658,-0.942361130105267,0,1,-0.533973210707568,160,2,2,5,49,400.0,416
6600 S  HOOVER                       ST,-1.0149621284089025,0.6651204413748547,8/02/2020 ,8/02/2020 ,12:20:00,0.16927974981271696,0,0.17276451174725493,-0.970955761839616,-0.15629332268130625,2,1,-1.0464056451992767,174,2,2,5,44,109.0,0906 1100 1402 1407 0430 1218 1822 1300 0329 1270
4300    COLDWATER CANYON             AV,0.6438062902478141,-0.5216742361824453,08/25/2020,08/25/2020,19:30:00,0.6608105446200483,8,0.7182972140613655,-0.970955761839616,-1.2043837325799205,2,10,-1.0134971402319193,147,1,1,4,46,113.0,0344 0337 0913 1817 1309 0400
11800    IOWA                         AV,-0.41819810560223597,-0.927758198141888,10/06/2020,10/06/2020,00:30:00,-0.48609464326372476,18,-0.4759770801938495,1.0298428724832658,0.10572927979334733,2,14,-1.0464056451992767,174,2,2,3,29,OC_cd,1822 1300
85TH                         ST,-1.1926172075667765,0.6860919135887379,07/14/2020,07/14/2020,17:40:00,0.16927974981271696,0,0.20389100226968165,-0.970955761839616,-1.4664063350545742,2,1,-1.0464056451992767,174,2,2,5,20,102.0,1100 1402 1407 1313 0302 0305 0430 1822 0906
1200 W  11TH                         ST,-0.3386950038796488,0.8376584627707767,10/05/2020,10/05/2020,11:30:00,-1.4691562328783874,13,-1.4146865048965083,-0.970955761839616,1.3503366415479519,2,6,0.8387815679307711,132,0,0,5,16,204.0,1402 2004 0334 0432 0913 0602 0360 2002 0358
100    LORING                       AV,-0.036386913378912415,-0.7456876893759821,12/06/2020,12/05/2020,15:20:00,-0.48609464326372476,18,-0.5300388795222749,-0.970955761839616,0.4987631835053277,2,14,0.8340803529354343,166,2,2,4,33,PC_cd,1402 0321 0344 0352 1822 1420
8600    EL MANOR                     AV,-1.2171552019256504,-0.37868692563336487,08/18/2020,08/18/2020,18:00:00,0.4969669463509378,12,0.5610265251059462,1.0298428724832658,-1.2043837325799205,2,14,0.8340803529354343,166,2,2,2,59,511.0,1915 1822 0940
800 N  MARINE                       AV,-2.971131038694567,0.9081988693082238,01/21/2020,1/12/2020 ,12:00:00,-0.9776254380710561,4,-1.0100421281049607,1.0298428724832658,-2.252474142478535,0,14,0.8387815679307711,132,0,0,0,56,500.0,0553 1257 0416 0913
RIVERSIDE                    DR,0.7360691490369963,-0.44064809353798895,9/04/2020 ,9/03/2020 ,18:00:00,0.6608105446200483,8,0.6691501237627969,-0.970955761839616,-0.7458441782492768,0,14,-1.04170443020394,165,2,2,5,49,400.0,0913 2000 2004 0400 1814 1218 0416 2001 1206
98TH,-1.3270854166531467,0.7718842999181862,10/17/2020,10/17/2020,06:10:00,1.1523413394273796,14,1.1131121727931992,-0.970955761839616,-0.28730462391863304,0,6,-0.9382777003065309,21,2,2,4,49,400.0,1822 0444 0416 0429 0344 0432 0910
9700 S  MAIN                         ST,-1.3182517386839547,0.8119207468719016,01/17/2020,01/17/2020,13:15:00,1.1523413394273796,14,1.1131121727931992,-0.970955761839616,-1.269889383198584,0,1,-1.0464056451992767,174,2,2,4,33,PC_cd,1302 1307 1822 0321 1609
1200 E  27TH                         ST,-0.6459106932521042,1.0101964841665634,02/22/2020,02/22/2020,19:40:00,0.33312334808182736,9,0.29890871018024745,1.0298428724832658,-1.7284289375292277,0,6,0.8340803529354343,166,2,2,0,3,301.0,0416 0913 0602
600 S  GRAND                        AV,-0.33967652365396467,0.9825522707937727,12/11/2020,12/11/2020,15:12:00,-1.6329998311474978,1,-1.6227425204937815,1.0298428724832658,-0.8113498288679402,0,14,1.3089030674644488,12,2,2,1,10,CAPO_cd,1501 1822
5000    NESTLE                       AV,0.7694408213649924,-1.6436479996241802,10/24/2020,10/24/2020,10:00:00,-0.15840744672550391,19,-0.11065037564115685,-0.970955761839616,1.6123592440226053,2,2,0.8340803529354343,166,2,2,4,33,PC_cd,0344 1822
13000    BORDEN                       AV,2.1936260139512807,-0.7847708875928076,2/10/2020 ,2/10/2020 ,11:18:00,1.31618493769649,7,1.2671063890620473,1.0298428724832658,-1.5319119856732375,0,6,1.8683476519095255,65,2,2,3,29,OC_cd,1259 1501
800    SANTEE                       ST,-0.4172165858278503,1.0082899866926478,7/03/2020 ,7/02/2020 ,21:30:00,-1.6329998311474978,1,-1.5834248482549267,-0.970955761839616,-0.41831592515595983,2,1,-1.0134971402319193,147,2,2,4,33,PC_cd,1606 0344 0321 1822
500 S  SPRING                       ST,-0.34556564230006936,1.0435601899613713,6/09/2020 ,05/29/2020,22:00:00,-1.6329998311474978,1,-1.6194660478072103,-0.970955761839616,0.1712349304120107,2,14,-1.04170443020394,165,2,2,4,33,PC_cd,344
SANTA ANA,-1.4360341116063269,1.1102876015509873,10/04/2020,10/04/2020,20:00:00,1.1523413394273796,14,1.1376857179424835,-0.970955761839616,-0.48382157577462326,0,6,-1.0464056451992767,174,2,2,5,0,114.0,1402 0334 0337 0319 1300 0432 0443 1822
5200 N  SEPULVEDA                    BL,0.8077200925647773,-1.0202233256302438,11/24/2020,10/29/2020,15:40:00,-0.3222510449946143,17,-0.31215344586528776,-0.970955761839616,1.4158422921666152,2,14,-0.48225984575886344,157,2,2,4,33,PC_cd,1202 0344 0358 1602 1414 1420
11900    KLING                        ST,0.7184017930986126,-0.33579073246870844,8/05/2020 ,8/03/2020 ,05:40:00,0.6608105446200483,8,0.6724265964493682,-0.970955761839616,0.3022462316493375,2,10,-0.9429789153018676,148,2,2,4,33,PC_cd,0344 1307
5400 W  SUNSET                       BL,0.17071375900962435,0.45540571923615825,11/24/2020,11/24/2020,12:30:00,-0.8137818398019456,6,-0.8101772942241154,1.0298428724832658,0.9573027378359714,2,14,-1.04170443020394,165,2,2,5,56,500.0,1402 0400 1822 2004 0416
IMPERIAL                     HY,-1.5037589760367047,1.1436513073457955,01/29/2020,01/29/2020,17:30:00,1.1523413394273796,14,1.157344554061911,-0.970955761839616,-0.41831592515595983,0,6,-1.04170443020394,165,2,2,4,8,303.0,0344 0355 0400 0416 0417 1822 0216
8100    LINDLEY                      AV,1.323999493874471,-1.6045648014074902,04/13/2020,4/07/2020 ,08:00:00,-0.15840744672550391,19,-0.22532691967115007,-0.970955761839616,1.4813479427852787,2,14,0.8340803529354343,166,2,2,4,33,PC_cd,1822 0344 1609
13800    GLENOAKS                     BL,2.3516506976221394,-1.044054544055068,12/21/2020,12/18/2020,17:00:00,1.31618493769649,7,1.2441710802560486,-0.970955761839616,-0.025282021443979466,2,14,0.8340803529354343,166,2,2,4,33,PC_cd,0329 0344 1601
WILSHIRE,-0.3210276479412651,-0.965888147621688,2/03/2020 ,01/18/2020,13:00:00,-0.48609464326372476,18,-0.5087418070595618,-0.970955761839616,-0.09078767206264286,2,14,0.8387815679307711,132,2,2,4,33,PC_cd,0385 0344 1822
6500    CORBIN                       AV,1.0344511604403295,-1.9744253113610486,09/26/2020,09/26/2020,22:50:00,1.643872134234711,16,1.6651978204804523,-0.970955761839616,-0.7458441782492768,2,0,-1.0370032152086033,3,1,1,5,16,204.0,1822 0334 0400
4900    CASA                         DR,0.7478473863292056,-1.8142795235461868,08/26/2022,7/04/2020 ,17:00:00,-0.15840744672550391,19,-0.09754448489487191,-0.970955761839616,-1.597417636291901,0,14,0.8387815679307711,132,2,2,5,49,400.0,0400 0448 0522 0913
4300 S  FIGUEROA                     ST,-0.7371920322669704,0.7356608479124372,9/06/2020 ,9/06/2020 ,22:42:00,-1.305312634609277,15,-1.218098143702234,-0.970955761839616,-1.3353950338172473,3,15,0.3733612833924301,47,2,2,4,20,102.0,0104 0202 0207 0325 0334 0432 0945 1309 1822
5500    SANTA MONICA                 BL,0.11574865164584142,0.4439667343922589,12/04/2020,12/04/2020,13:30:00,-0.8137818398019456,6,-0.777412567358403,-0.970955761839616,-0.15629332268130625,0,6,0.38746492837844043,144,2,2,4,33,PC_cd,1822 0344 0377 0315 0345 0209
BURBANK,0.8783895163181726,-0.3262582450987246,06/30/2020,06/28/2020,23:00:00,0.6608105446200483,8,0.6396618695836559,-0.970955761839616,-1.0733724313425939,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,1300 0385
6100 W  6TH                          ST,-0.1737996817883,-0.02217189799775692,07/31/2020,07/31/2020,12:50:00,-0.6499382415328352,20,-0.6725654413881236,1.0298428724832658,1.546853593403942,0,14,1.8166342869608207,142,2,2,2,17,FWCC_cd,0701 1822
6700    HOLLYWOOD                    BL,0.20408543133762047,0.2533169869935301,3/05/2020 ,3/04/2020 ,13:00:00,-0.8137818398019456,6,-0.8298361303435429,-0.970955761839616,-0.61483287701195,0,6,-0.5668817156749254,140,2,2,4,33,PC_cd,0329 0344 1814 1609
14400    SYLVAN                       ST,1.0020610078866494,-0.8476853042343216,7/06/2020 ,7/03/2020 ,04:00:00,-0.3222510449946143,17,-0.34000346370114326,-0.970955761839616,-0.28730462391863304,2,10,-0.5668817156749254,140,0,0,4,33,PC_cd,0344 1420 0358
14100    COVELLO                      ST,1.2219214373417113,-0.7714254052748573,06/24/2020,5/01/2020 ,00:01:00,-0.3222510449946143,17,-0.3875123176564262,1.0298428724832658,0.8917970872173081,2,14,0.8340803529354343,166,2,2,2,17,FWCC_cd,1822
SEPULVEDA,0.8783895163181726,-1.0211765743672692,03/31/2020,03/31/2020,14:00:00,-0.3222510449946143,17,-0.33017404564142955,1.0298428724832658,-0.025282021443979466,2,6,-1.0134971402319193,147,2,2,4,20,102.0,0329 1609
16400    MOORPARK                     ST,0.7458843467805041,-1.2490030225087725,3/06/2020 ,3/05/2020 ,21:00:00,-0.15840744672550391,19,-0.10573566661129999,-0.970955761839616,-0.09078767206264286,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,1822 1300 1420 0344
200    LOMA                         DR,-0.20913439366499767,0.9081988693082238,06/15/2020,6/04/2020 ,11:30:00,-1.4691562328783874,13,-1.4834924313145041,1.0298428724832658,-0.28730462391863304,0,14,0.8387815679307711,132,2,2,2,17,FWCC_cd,0344 0701 1822 0100
12200    MORRISON                     ST,0.7625701829445021,-0.37773367689647486,07/13/2020,7/12/2020 ,17:30:00,0.6608105446200483,8,0.6576824693597977,-0.970955761839616,1.0228083884546348,0,14,-1.0464056451992767,174,2,2,4,33,PC_cd,344
BROADWAY,-1.2740833488380652,0.7709310511811607,12/10/2021,12/10/2020,23:34:00,1.1523413394273796,14,1.0803474459274869,1.0298428724832658,-0.8113498288679402,0,1,-1.0464056451992767,174,2,2,5,49,400.0,0400 0913 2033 0416 0446
13700    LOUVRE                       ST,1.789239866917785,-0.7027914962113256,9/08/2020 ,9/08/2020 ,08:30:00,0.8246541428891587,3,0.7838266677927902,1.0298428724832658,-0.35281027453729646,0,6,0.8340803529354343,166,0,0,1,10,CAPO_cd,0913 2038
4100    GREENBUSH                    AV,0.6025824597249421,-0.6389238308327861,12/20/2020,12/12/2020,03:15:00,-0.3222510449946143,17,-0.2515387011637199,1.0298428724832658,0.10572927979334733,2,14,0.8340803529354343,166,0,0,1,10,CAPO_cd,1501
100 E  73RD                         ST,-1.0679641962239839,0.8119207468719016,09/14/2020,09/14/2020,12:10:00,0.16927974981271696,0,0.1891468751801111,1.0298428724832658,1.0228083884546348,0,1,0.8340803529354343,166,1,1,4,33,PC_cd,0913 0329 1309
4000    CRENSHAW                     BL,-0.6890975633236778,0.22853251983168046,1/07/2020 ,1/07/2020 ,12:30:00,-1.305312634609277,15,-1.2770746520605163,-0.970955761839616,-1.3353950338172473,3,15,0.3780624983877669,41,2,2,4,33,PC_cd,0325 0104
5300    LANKERSHIM                   BL,0.8283320078261784,-0.16039296486184546,3/03/2020 ,3/03/2020 ,17:00:00,0.6608105446200483,8,0.6642354147329401,1.0298428724832658,1.2848309909292885,2,14,2.770980931014187,118,2,2,4,33,PC_cd,0329 0910 2028 2048 2003 2004
12200    MAGNOLIA                     BL,0.843054804441475,-0.3977519003733325,05/20/2020,05/19/2020,18:30:00,0.6608105446200483,8,0.656044233016512,-0.970955761839616,1.546853593403942,2,14,-1.0464056451992767,174,2,2,4,33,PC_cd,1300 0385
10900    NATIONAL                     BL,-0.51929464236061,-0.6065133737750036,07/13/2020,07/13/2020,01:00:00,0.4969669463509378,12,0.46764705353866604,-0.970955761839616,0.5642688341239911,0,1,1.8025306419748106,58,2,2,4,33,PC_cd,0344 1402 1607
8300    TOPANGA CANYON               BL,1.344611409135872,-2.3538183086845907,07/13/2020,7/11/2020 ,19:00:00,1.643872134234711,16,1.576733057943029,1.0298428724832658,1.4813479427852787,2,6,-0.5668817156749254,140,2,2,2,17,FWCC_cd,0930 1822
16700    COVELLO                      ST,1.2248659966647986,-1.3357486575752462,06/14/2020,06/14/2020,21:00:00,-0.15840744672550391,19,-0.2204122106412932,1.0298428724832658,-0.09078767206264286,0,6,0.8340803529354343,166,1,1,5,49,400.0,0400 0416 2000 0419 0913 1814
10000 N  SEPULVEDA                    BL,1.6812726917389902,-1.033568807948194,11/27/2020,11/23/2020,12:00:00,1.31618493769649,7,1.3260828974203294,1.0298428724832658,1.3503366415479519,0,6,0.8387815679307711,132,2,2,4,33,PC_cd,329
1800    VINE                         ST,0.20801151043502356,0.3086054137391113,05/28/2020,04/27/2020,12:00:00,-0.8137818398019456,6,-0.8281978940002572,-0.970955761839616,-0.22179897329996964,2,14,-0.957082560287878,173,2,2,4,56,500.0,1822 0344
1100    BROWNING                     BL,-0.692042122646765,0.6155515070511555,09/22/2020,09/15/2020,12:00:00,-1.305312634609277,15,-1.2508628705679465,1.0298428724832658,0.6952801353613178,2,14,0.8340803529354343,166,2,2,4,33,PC_cd,1822 0329
WESTMORELAND                 AV,-0.2346539077981876,0.6670269388487702,04/28/2020,04/28/2020,21:10:00,1.4800285359656005,11,1.4669712229428926,1.0298428724832658,-0.48382157577462326,2,1,-1.0464056451992767,174,1,1,5,49,400.0,0913 2000 1814 0417 0416
SUNSET,-0.8647896029328502,-1.1174546968035912,12/08/2020,12/08/2020,12:05:00,0.4969669463509378,12,0.44143527204609617,1.0298428724832658,0.6952801353613178,2,6,-0.533973210707568,160,2,2,5,49,400.0,400
4500    COLBATH                      AV,0.6614736461861281,-0.7943033749627914,10/07/2020,10/06/2020,18:00:00,-0.3222510449946143,17,-0.2580916465368624,1.0298428724832658,-0.61483287701195,0,14,-0.9476801302972044,195,2,2,4,33,PC_cd,0329 1609
6600    VAN NUYS                     BL,1.0570261152504323,-0.9372906855118718,6/08/2020 ,6/08/2020 ,14:50:00,-0.3222510449946143,17,-0.3596622998205707,-0.970955761839616,-0.48382157577462326,0,6,0.38276371338310367,31,2,2,4,33,PC_cd,0325 0352 1420 0378
